종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"052400","코나아이","KOSDAQ","우량기업부","16690","-170","-1.01","16860","16870","16530","27260","453439400","250349983310","14999999"
"402030","코난테크놀로지","KOSDAQ","기술성장기업부","37150","2000","5.69","35350","37150","34950","209981","7640749650","424315709200","11421688"
"391710","코닉오토메이션","KOSDAQ","중견기업부","3085","-45","-1.44","3195","3260","2965","1534469","4779642065","128037439870","41503222"
"046070","코다코","KOSDAQ","관리종목(소속부없음)","331","-19","-5.43","350","360","328","700174","237061464","14162184536","42786056"
"047770","코데즈컴바인","KOSDAQ","중견기업부","1821","0","0.00","1816","1832","1800","49602","89792100","68911378242","37842602"
"080530","코디","KOSDAQ","벤처기업부","2665","245","10.12","2390","2955","2305","10569089","28144588025","84330567100","31643740"
"417310","코람코더원리츠","KOSPI",,"4675","-35","-0.74","4715","4715","4660","35300","164801150","188870000000","40400000"
"357120","코람코라이프인프라리츠","KOSPI",,"5020","-10","-0.20","5030","5050","5000","37818","189813170","444443059480","88534474"
"104540","코렌텍","KOSDAQ","기술성장기업부","11900","-140","-1.16","11960","12100","11900","23699","283454680","151812703000","12757370"
"027050","코리아나","KOSDAQ","중견기업부","2865","-50","-1.72","2915","2930","2855","211049","607368905","114600000000","40000000"
"007815","코리아써우","KOSPI",,"6850","-50","-0.72","6860","6970","6770","2723","18671050","20308126500","2964690"
"007810","코리아써키트","KOSPI",,"18670","-60","-0.32","18600","19100","18400","239881","4490997740","440999421170","23620751"
"00781K","코리아써키트2우B","KOSPI",,"7800","0","0.00","7800","7840","7800","1049","8203920","6112852200","783699"
"190650","코리아에셋투자증권","KOSDAQ","우량기업부","6020","-200","-3.22","6150","6160","6000","4670","28229410","38455760000","6388000"
"123410","코리아에프티","KOSDAQ","우량기업부","3600","0","0.00","3575","3640","3530","315312","1130085540","100227830400","27841064"
"003690","코리안리","KOSPI",,"7100","80","1.14","7050","7130","7020","160125","1134257670","1174109434600","165367526"
"036690","코맥스","KOSDAQ","중견기업부","3380","90","2.74","3290","3385","3290","149200","499593445","53758690440","15904938"
"049430","코메론","KOSDAQ","우량기업부","9000","-90","-0.99","9060","9060","8950","6701","60143320","81432000000","9048000"
"183300","코미코","KOSDAQ GLOBAL","우량기업부","61800","0","0.00","61200","62400","60300","74923","4572894600","646470271200","10460684"
"041960","코미팜","KOSDAQ","벤처기업부","4315","-135","-3.03","4545","4545","4275","92829","404137585","304658262160","70604464"
"089890","코세스","KOSDAQ","우량기업부","11090","-160","-1.42","11250","11370","10920","86754","969239160","183927228580","16584962"
"009730","코센","KOSDAQ","중견기업부","3775","-280","-6.91","4030","4035","3750","1523169","5847390425","115351821850","30556774"
"189350","코셋","KONEX","일반기업부","1785","-310","-14.80","1785","1785","1785","5","8925","8568000000","4800000"
"082660","코스나인","KOSDAQ","중견기업부","411","15","3.79","396","413","393","1095478","445070313","35601177159","86620869"
"192820","코스맥스","KOSPI",,"110400","-600","-0.54","111100","112200","109800","61171","6796041100","1252985793600","11349509"
"044820","코스맥스비티아이","KOSPI",,"10200","-120","-1.16","10320","10450","10050","18018","184168130","97959994200","9603921"
"222040","코스맥스엔비티","KOSDAQ","중견기업부","6670","-320","-4.58","6890","7050","6670","151411","1028314900","137588760000","20628000"
"241710","코스메카코리아","KOSDAQ","우량기업부","38850","-950","-2.39","39800","39950","37700","57624","2221798800","414918000000","10680000"
"005070","코스모신소재","KOSPI",,"140000","-2000","-1.41","141000","142500","139000","105411","14764931900","4551505840000","32510756"
"005420","코스모화학","KOSPI",,"35300","-700","-1.94","35700","36050","35200","125848","4461987050","1355810448400","38408228"
"355150","코스텍시스","KOSDAQ","벤처기업부","2290","0","0.00","0","0","0","0","0","86112816500","37603850"
"169670","코스텍시스템","KONEX","일반기업부","9400","150","1.62","9470","9470","9160","639","6004580","26962969400","2868401"
"071950","코아스","KOSPI",,"559","-15","-2.61","572","574","551","215700","120760288","17277130390","30907210"
"166480","코아스템켐온","KOSDAQ","벤처기업부","7650","400","5.52","7190","7660","7140","131152","982297580","251458376400","32870376"
"045970","코아시아","KOSDAQ","중견기업부","7110","100","1.43","7020","7250","7000","92294","655615350","187098768360","26314876"
"196450","코아시아씨엠","KOSDAQ","중견기업부","1381","16","1.17","1360","1397","1340","131614","180202356","62586342742","45319582"
"384470","코어라인소프트","KOSDAQ","기술성장기업부","24550","-750","-2.96","24250","24950","23550","520735","12633824450","303778238450","12373859"
"029960","코엔텍","KOSDAQ","우량기업부","6840","-20","-0.29","6830","6880","6820","75973","520495500","342000000000","50000000"
"002020","코오롱","KOSPI",,"17100","330","1.97","16780","17360","16700","28088","480824420","215911884600","12626426"
"003070","코오롱글로벌","KOSPI",,"10570","-200","-1.86","10760","10810","10570","35135","373777800","200118776410","18932713"
"003075","코오롱글로벌우","KOSPI",,"16500","-200","-1.20","16700","16700","16500","7720","127531730","12222160500","740737"
"450140","코오롱모빌리티그룹","KOSPI",,"2990","0","0.00","2990","3025","2985","50429","150994155","187703977500","62777250"
"45014K","코오롱모빌리티그룹우","KOSPI",,"5920","60","1.02","5900","5940","5860","1621","9566980","14540230400","2456120"
"102940","코오롱생명과학","KOSDAQ","중견기업부","30650","1050","3.55","29550","31000","29000","46944","1416580200","349788711400","11412356"
"002025","코오롱우","KOSPI",,"14380","160","1.13","13900","14770","13900","1566","22488010","15478488200","1076390"
"120110","코오롱인더","KOSPI",,"41700","-350","-0.83","42200","42350","41600","71063","2971942750","1147546094700","27519091"
"120115","코오롱인더우","KOSPI",,"22500","-300","-1.32","22800","22800","22250","6383","143203200","62276850000","2767860"
"950160","코오롱티슈진","KOSDAQ","관리종목(소속부없음)","13180","1090","9.02","12100","13250","11950","839130","10798369050","958258424100","72705495"
"138490","코오롱플라스틱","KOSPI",,"7360","-50","-0.67","7350","7430","7330","36064","265984450","279680000000","38000000"
"021240","코웨이","KOSPI",,"55800","900","1.64","54900","56100","54600","206972","11524314200","4118018740200","73799619"
"033290","코웰패션","KOSDAQ","우량기업부","5730","0","0.00","0","0","0","0","0","507106340820","88500234"
"056360","코위버","KOSDAQ","우량기업부","6390","120","1.91","6270","6560","6150","365572","2316832070","62601552000","9796800"
"282880","코윈테크","KOSDAQ","우량기업부","26000","-600","-2.26","26750","26750","25900","76408","1995822650","277306068000","10665618"
"121850","코이즈","KOSDAQ","벤처기업부","1474","3","0.20","1472","1489","1461","120530","177670128","45125293950","30614175"
"448710","코츠테크놀로지","KOSDAQ","벤처기업부","18850","250","1.34","19000","19000","18000","168513","3135000140","95791779200","5081792"
"015710","코콤","KOSDAQ","중견기업부","5170","130","2.58","5050","5180","5020","300895","1537105420","90632685000","17530500"
"052330","코텍","KOSDAQ","벤처기업부","6560","0","0.00","6620","6620","6530","27237","178335660","102169061120","15574552"
"322780","코퍼스코리아","KOSDAQ","중견기업부","1953","-26","-1.31","1978","1978","1944","61044","119198574","74082393189","37932613"
"036420","콘텐트리중앙","KOSPI",,"13840","-100","-0.72","13930","13970","13430","84021","1144923080","266590342720","19262308"
"200130","콜마비앤에이치","KOSDAQ GLOBAL","우량기업부","17280","-180","-1.03","17380","17470","17130","40117","691304990","510512682240","29543558"
"031820","콤텍시스템","KOSPI",,"792","0","0.00","792","801","771","439437","347689640","95872761072","121051466"
"294570","쿠콘","KOSDAQ","벤처기업부","22100","1100","5.24","21150","22350","20850","150573","3313814550","226628538500","10254685"
"192400","쿠쿠홀딩스","KOSPI",,"15800","0","0.00","15870","15910","15740","10593","167802700","561882523000","35562185"
"284740","쿠쿠홈시스","KOSPI",,"21150","300","1.44","20850","21200","20700","13389","280957200","474549529500","22437330"
"317690","퀀타매트릭스","KOSDAQ","기술성장기업부","4815","-135","-2.73","4950","4985","4810","46417","226003655","79627633965","16537411"
"078940","퀀타피아","KOSDAQ","투자주의환기종목(소속부없음)","2855","0","0.00","0","0","0","0","0","151584163690","53094278"
"432720","퀄리타스반도체","KOSDAQ","기술성장기업부","43700","1800","4.30","42600","44250","41500","672856","29122647550","476672608000","10907840"
"456190","큐라켐","KONEX","일반기업부","20150","0","0.00","0","0","0","0","0","35348862900","1754286"
"365270","큐라클","KOSDAQ","기술성장기업부","12150","130","1.08","12380","12500","11970","83291","1016826960","168342405300","13855342"
"348080","큐라티스","KOSDAQ","기술성장기업부","2055","-55","-2.61","2095","2105","2050","135270","279520395","86622380550","42152010"
"086460","큐러블","KONEX","일반기업부","5190","110","2.17","5190","5190","5190","1","5190","15255486000","2939400"
"060280","큐렉소","KOSDAQ","중견기업부","18250","-890","-4.65","19130","19130","18240","752085","13950300760","747446817500","40955990"
"372320","큐로셀","KOSDAQ","기술성장기업부","31600","-500","-1.56","32100","32100","30100","274233","8497490650","430162457600","13612736"
"040350","큐로컴","KOSDAQ","벤처기업부","529","15","2.92","514","545","511","527025","278424016","75632966688","142973472"
"051780","큐로홀딩스","KOSDAQ","중견기업부","378","14","3.85","363","388","361","2220773","832356085","51567686100","136422450"
"115180","큐리언트","KOSDAQ","벤처기업부","4335","65","1.52","4220","4365","4050","918456","3852535015","115182428235","26570341"
"445680","큐리옥스바이오시스템즈","KOSDAQ","기술성장기업부","42900","-1600","-3.60","45000","45250","42200","157567","6879212150","344164906800","8022492"
"182360","큐브엔터","KOSDAQ","중견기업부","19780","-970","-4.67","20700","20700","19350","395578","7833798220","273056708860","13804687"
"405100","큐알티","KOSDAQ","벤처기업부","15900","-110","-0.69","16020","16190","15630","70437","1114641590","190610917200","11988108"
"066310","큐에스아이","KOSDAQ","벤처기업부","10060","460","4.79","9600","11000","9600","1115929","11638950170","93272507260","9271621"
"136660","큐엠씨","KONEX","일반기업부","989","-30","-2.94","900","1000","870","6004","5319357","9339918200","9443800"
"016600","큐캐피탈","KOSDAQ","중견기업부","361","-4","-1.10","362","365","356","234889","84378160","64347207432","178247112"
"355390","크라우드웍스","KOSDAQ","기술성장기업부","42850","4650","12.17","41000","44850","39650","1360775","58139943000","173371442800","4046008"
"264900","크라운제과","KOSPI",,"8210","-20","-0.24","8260","8260","8140","12935","106083650","102820808500","12523850"
"26490K","크라운제과우","KOSPI",,"11160","-180","-1.59","11340","11340","11150","1147","12874230","8632929600","773560"
"005740","크라운해태홀딩스","KOSPI",,"5770","-60","-1.03","5790","5850","5770","6854","39738200","85669192190","14847347"
"005745","크라운해태홀딩스우","KOSPI",,"10650","-20","-0.19","10750","10750","10500","1017","10757810","6397731900","600726"
"259960","크래프톤","KOSPI",,"204000","2500","1.24","203500","206000","200500","60117","12255561500","9865999572000","48362743"
"096240","크레버스","KOSDAQ","우량기업부","16360","-40","-0.24","16400","16430","16290","9750","159532570","185492624800","11338180"
"215570","크로넥스","KONEX","일반기업부","830","-20","-2.35","900","900","755","2559","1954260","4214787310","5078057"
"114120","크루셜텍","KOSDAQ","관리종목(소속부없음)","10850","0","0.00","0","0","0","0","0","24913021350","2296131"
"110790","크리스에프앤씨","KOSDAQ","우량기업부","7900","-200","-2.47","8180","8180","7780","23967","189125400","185104584000","23430960"
"900250","크리스탈신소재","KOSDAQ","외국기업(소속부없음)","1459","13","0.90","1447","1468","1411","1676114","2398654246","139905025901","95891039"
"045520","크린앤사이언스","KOSDAQ","중견기업부","8040","70","0.88","8030","8050","7960","13913","111460500","52260000000","6500000"
"036170","클라우드에어","KOSDAQ","중견기업부","935","-5","-0.53","928","937","925","63439","58904196","57376860310","61365626"
"214150","클래시스","KOSDAQ GLOBAL","우량기업부","34850","-500","-1.41","35600","35600","34600","120390","4201124750","2257468064700","64776702"
"352770","클리노믹스","KOSDAQ","기술성장기업부","2510","-165","-6.17","2610","2625","2510","692713","1764079195","80257448290","31975079"
"237880","클리오","KOSDAQ","우량기업부","30600","-2050","-6.28","32300","32500","30500","125699","3904309050","552983401800","18071353"
"139670","키네마스터","KOSDAQ","중견기업부","4640","-35","-0.75","4675","4895","4500","109100","510972810","64873747040","13981411"
"020120","키다리스튜디오","KOSPI",,"5860","10","0.17","5750","6040","5720","88861","522181670","216765888760","36990766"
"413600","키움제6호스팩","KOSDAQ","SPAC(소속부없음)","2165","0","0.00","2165","2165","2160","2301","4979355","7425950000","3430000"
"433530","키움제7호스팩","KOSDAQ","SPAC(소속부없음)","2100","-5","-0.24","2100","2125","2090","1687","3554460","8620500000","4105000"
"446840","키움제8호스팩","KOSDAQ","SPAC(소속부없음)","2095","-5","-0.24","2100","2110","2090","11365","23840120","12318600000","5880000"
"039490","키움증권","KOSPI",,"93100","400","0.43","93600","94300","92200","20137","1882747800","2441706328600","26226706"
"054780","키이스트","KOSDAQ","우량기업부","6990","-250","-3.45","7200","7240","6950","79501","561455250","136639073070","19547793"
"336040","타스컴","KONEX","일반기업부","8400","-10","-0.12","8790","8790","8200","2445","20563820","35314482000","4204105"
"219130","타이거일렉","KOSDAQ","우량기업부","22000","-50","-0.23","21900","22000","21500","20577","446364350","138914380000","6314290"
"346010","타이드","KONEX","일반기업부","7010","-290","-3.97","7010","7010","7010","1","7010","34069034620","4860062"
"318660","타임기술","KONEX","일반기업부","1601","-184","-10.31","1650","1650","1601","3","4901","3445513701","2152101"
"434190","탈로스","KONEX","일반기업부","6240","60","0.97","6190","6320","6140","2781","17422080","45985268160","7369434"
"360070","탑머티리얼","KOSDAQ","벤처기업부","57400","1200","2.14","55900","58900","55800","49435","2850441900","458301288200","7984343"
"180060","탑선","KONEX","일반기업부","8380","-210","-2.44","8590","8590","8200","2514","21016070","78333441080","9347666"
"065130","탑엔지니어링","KOSDAQ","중견기업부","5420","-150","-2.69","5560","5590","5410","57447","316325930","92510175160","17068298"
"134580","탑코미디어","KOSDAQ","중견기업부","3455","-35","-1.00","3475","3505","3380","51504","176066750","76099024985","22025767"
"014580","태경비케이","KOSPI",,"6350","20","0.32","6300","6350","6270","175486","1107901630","175152685000","27583100"
"015890","태경산업","KOSPI",,"6190","-50","-0.80","6240","6310","6160","117422","727309030","180925962500","29228750"
"006890","태경케미컬","KOSPI",,"13250","-190","-1.41","13440","13510","13190","61888","821682560","153700000000","11600000"
"023160","태광","KOSDAQ","우량기업부","14000","-120","-0.85","14120","14220","14000","89201","1253165650","371000000000","26500000"
"003240","태광산업","KOSPI",,"595000","-2000","-0.34","595000","599000","592000","163","96980000","662473000000","1113400"
"011280","태림포장","KOSPI",,"3065","-145","-4.52","3180","3235","3065","1111982","3498115545","217020206100","70805940"
"323280","태성","KOSDAQ","벤처기업부","4185","375","9.84","3870","4245","3785","2228065","9141711055","105617807550","25237230"
"053620","태양","KOSDAQ","우량기업부","7050","20","0.28","7030","7050","6980","1791","12554410","60630000000","8600000"
"052960","태양3C","KONEX","일반기업부","4195","195","4.88","4195","4195","4195","1","4195","20501292210","4887078"
"004100","태양금속","KOSPI",,"2990","-80","-2.61","3085","3095","2935","667238","1994034720","109733000000","36700000"
"004105","태양금속우","KOSPI",,"6430","-220","-3.31","6800","6800","6430","61131","402255640","21219000000","3300000"
"116100","태양기계","KONEX","일반기업부","1099","2","0.18","1185","1185","971","13","14315","6857744614","6239986"
"009410","태영건설","KOSPI",,"2730","-320","-10.49","2995","2995","2715","4831967","13666393485","106194537540","38899098"
"009415","태영건설우","KOSPI",,"4330","-450","-9.41","4330","4330","4190","203318","869900315","5638274860","1302142"
"044490","태웅","KOSDAQ","중견기업부","17270","-230","-1.31","17700","17740","17240","69675","1212079890","345527469870","20007381"
"124560","태웅로직스","KOSDAQ","우량기업부","4505","20","0.45","4930","5120","4450","30541807","149221739925","173066710920","38416584"
"001420","태원물산","KOSPI",,"4900","-40","-0.81","4885","4945","4830","2351","11567670","37240000000","7600000"
"007980","태평양물산","KOSPI",,"2060","-20","-0.96","2065","2095","2010","570955","1168839885","105086353580","51012793"
"191420","테고사이언스","KOSDAQ","벤처기업부","12720","-310","-2.38","13500","13500","12610","22804","292864450","103144368480","8108834"
"073640","테라사이언스","KOSDAQ","투자주의환기종목(소속부없음)","1250","-21","-1.65","1271","1280","1245","596429","750659689","119484255000","95587404"
"066700","테라젠이텍스","KOSDAQ","중견기업부","4200","-70","-1.64","4270","4275","4180","161970","681650735","136392627000","32474435"
"095610","테스","KOSDAQ GLOBAL","우량기업부","19950","-350","-1.72","20200","20450","19910","72761","1464349010","394376108700","19768226"
"055490","테이팩스","KOSPI",,"26850","-150","-0.56","27000","27100","26750","13551","364238450","127930852500","4764650"
"308700","테크엔","KONEX","일반기업부","609","-6","-0.98","0","0","0","0","0","2436000000","4000000"
"064520","테크엘","KOSDAQ","중견기업부","4415","115","2.67","4305","4430","4275","59659","261283970","73620253035","16675029"
"089030","테크윙","KOSDAQ","우량기업부","11700","480","4.28","11160","11730","11150","732443","8440996640","437037646500","37353645"
"258050","테크트랜스","KONEX","일반기업부","615","-35","-5.38","600","697","600","10485","6443563","6146458830","9994242"
"054450","텔레칩스","KOSDAQ","우량기업부","29800","350","1.19","29350","30550","29350","332871","9977213200","451298143400","15144233"
"091440","텔레필드","KOSDAQ","벤처기업부","12680","-270","-2.08","12950","13400","12460","191328","2449444400","134232090360","10586127"
"078000","텔코웨어","KOSPI",,"9940","40","0.40","9880","9970","9880","3238","32125540","96444897640","9702706"
"200230","텔콘RF제약","KOSDAQ","중견기업부","870","39","4.69","832","1000","801","3770337","3455255385","100915581270","115994921"
"214420","토니모리","KOSPI",,"6400","-200","-3.03","6530","6650","6250","790957","5062548350","153950713600","24054799"
"393210","토마토시스템","KOSDAQ","기술성장기업부","4455","-55","-1.22","4510","4525","4405","107614","477641050","68413403520","15356544"
"215480","토박스코리아","KOSDAQ","중견기업부","4110","50","1.23","4050","4110","3985","38311","154828855","39517473270","9614957"
"051360","토비스","KOSDAQ","중견기업부","16520","-300","-1.78","16820","16940","16310","75761","1256636110","268731798160","16267058"
"045340","토탈소프트","KOSDAQ","벤처기업부","4880","120","2.52","4735","5100","4685","56016","274418515","41763235200","8558040"
"108230","톱텍","KOSDAQ","중견기업부","7380","-70","-0.94","7440","7490","7350","35533","263152470","280611548100","38023245"
"079970","투비소프트","KOSDAQ","벤처기업부","504","-14","-2.70","518","524","497","370613","187297480","39566521512","78505003"
"199800","툴젠","KOSDAQ","기술성장기업부","60800","-2700","-4.25","63500","63500","60300","58791","3597169600","481491859200","7919274"
"417790","트루엔","KOSDAQ","벤처기업부","11360","40","0.35","11250","11430","11170","72411","818700360","124956024000","10999650"
"105550","트루윈","KOSDAQ","중견기업부","2635","25","0.96","2635","2690","2600","169650","444523545","119755329805","45447943"
"290090","트윔","KOSDAQ","벤처기업부","12830","20","0.16","12570","12900","12570","3443","43862170","95048078440","7408268"
"026150","특수건설","KOSDAQ","중견기업부","8250","120","1.48","8310","8450","8180","175112","1451346510","144757230750","17546331"
"322180","티라유텍","KOSDAQ","벤처기업부","5090","-140","-2.68","5200","5280","5040","88611","453406410","84084127750","16519475"
"117730","티로보틱스","KOSDAQ","벤처기업부","21250","-1300","-5.76","22550","22750","21100","943814","20401561500","377680351250","17773193"
"033830","티비씨","KOSDAQ","중견기업부","985","-8","-0.81","998","998","976","130271","127807291","98500000000","100000000"
"057680","티사이언티픽","KOSDAQ","중견기업부","1582","-63","-3.83","1638","1638","1559","713892","1133655802","108675135632","68694776"
"204610","티쓰리","KOSDAQ","벤처기업부","1222","-27","-2.16","1245","1252","1220","544869","670007466","82228037840","67289720"
"064760","티씨케이","KOSDAQ GLOBAL","우량기업부","108900","300","0.28","108600","109900","107100","10967","1191249700","1271407500000","11675000"
"246710","티앤알바이오팹","KOSDAQ","기술성장기업부","10660","480","4.72","10210","11100","10190","158900","1677328690","226087065880","21208918"
"340570","티앤엘","KOSDAQ","우량기업부","45400","-200","-0.44","45750","46000","44350","135577","6110635100","369011200000","8128000"
"043220","티에스넥스젠","KOSDAQ","중견기업부","590","-13","-2.16","603","603","585","175932","104217059","64191798810","108799659"
"277880","티에스아이","KOSDAQ","기술성장기업부","8780","-210","-2.34","8870","8950","8730","107467","948906140","176971067240","20156158"
"131290","티에스이","KOSDAQ GLOBAL","우량기업부","45450","-650","-1.41","46400","46900","45250","51991","2385548050","502741948050","11061429"
"019180","티에이치엔","KOSPI",,"3430","-80","-2.28","3480","3530","3395","175204","601375320","61740000000","18000000"
"425420","티에프이","KOSDAQ","벤처기업부","32050","-1000","-3.03","32450","33000","30600","138435","4402296950","364761050000","11381000"
"131100","티엔엔터테인먼트","KOSDAQ","중견기업부","2110","35","1.69","2075","2115","2040","70727","147437870","59181811720","28048252"
"356860","티엘비","KOSDAQ","우량기업부","28200","-250","-0.88","28550","29050","27900","159938","4540793250","277280166000","9832630"
"062860","티엘아이","KOSDAQ","관리종목(소속부없음)","5800","0","0.00","0","0","0","0","0","57261776000","9872720"
"413300","티엘엔지니어링","KONEX","일반기업부","3100","125","4.20","3410","3410","2530","405","1027635","4047096500","1305515"
"363280","티와이홀딩스","KOSPI",,"4230","-170","-3.86","4375","4380","4150","584740","2459895235","213315803640","50429268"
"36328K","티와이홀딩스우","KOSPI",,"6540","-610","-8.53","6600","6600","6430","43383","282870720","8129311560","1243014"
"321550","티움바이오","KOSDAQ","기술성장기업부","8260","-360","-4.18","8620","8620","8060","231609","1920009370","205309197100","24855835"
"091810","티웨이항공","KOSPI",,"2890","-105","-3.51","3150","3165","2805","5360588","15837490875","580229782390","200771551"
"004870","티웨이홀딩스","KOSPI",,"521","-5","-0.95","539","539","509","283968","147797592","58149692053","111611693"
"425040","티이엠씨","KOSDAQ","기술성장기업부","21500","-1300","-5.70","23000","23000","21300","132820","2866705200","228461451000","10626114"
"104480","티케이케미칼","KOSDAQ","우량기업부","2015","92","4.78","1952","2195","1952","9314286","19397108184","183154299510","90895434"
"081150","티플랙스","KOSDAQ","우량기업부","3315","-35","-1.04","3385","3385","3280","208389","692381025","80449752630","24268402"
"130740","티피씨글로벌","KOSDAQ","중견기업부","3020","0","0.00","3020","3115","2965","177583","536692095","34055570580","11276679"
"217880","틸론","KONEX","일반기업부","3130","-210","-6.29","3200","3385","3130","2340","7462930","16788208850","5363645"
"084730","팅크웨어","KOSDAQ","우량기업부","18740","190","1.02","18700","19000","18230","229214","4261131730","208190605760","11109424"
"058530","파나케이아","KOSDAQ","관리종목(소속부없음)","1620","0","0.00","0","0","0","0","0","32527053360","20078428"
"440110","파두","KOSDAQ","기술성장기업부","24450","550","2.30","23550","24600","23400","429641","10359139100","1192010923350","48753003"
"034230","파라다이스","KOSDAQ","중견기업부","12840","-10","-0.08","12870","12980","12800","234557","3019187820","1178186523000","91759075"
"033540","파라텍","KOSDAQ","중견기업부","1544","-10","-0.64","1541","1559","1436","4289233","6425072484","143726338808","93087007"
"388870","파로스아이바이오","KOSDAQ","기술성장기업부","14940","-830","-5.26","15770","15770","14500","512029","7634242690","193009292280","12918962"
"043200","파루","KOSDAQ","벤처기업부","663","0","0.00","660","667","659","64299","42479030","27716260845","41804315"
"214450","파마리서치","KOSDAQ GLOBAL","우량기업부","119500","-800","-0.67","120600","122300","118900","76542","9217944400","1233290548500","10320423"
"217950","파마리서치바이오","KONEX","일반기업부","20050","0","0.00","20050","20050","20000","473","9471400","81491039550","4064391"
"208340","파멥신","KOSDAQ","기술성장기업부","2425","-175","-6.73","2680","2680","2335","1110805","2775488040","63490901375","26181815"
"005690","파미셀","KOSPI",,"6120","30","0.49","6030","6340","5940","523892","3199860620","367303819680","60016964"
"177830","파버나인","KOSDAQ","우량기업부","3550","-10","-0.28","3585","3600","3525","41420","147156115","50725073150","14288753"
"037070","파세코","KOSDAQ","우량기업부","10420","-30","-0.29","10370","10500","10370","17701","184396000","208400000000","20000000"
"150900","파수","KOSDAQ","벤처기업부","9310","-160","-1.69","9470","9510","9260","26315","247893490","108619043820","11666922"
"037030","파워넷","KOSDAQ","중견기업부","3185","-20","-0.62","3205","3205","3145","76769","243134275","65640945370","20609402"
"047310","파워로직스","KOSDAQ","중견기업부","8370","-150","-1.76","8420","8660","8290","1433225","12088471850","298734071760","35691048"
"266870","파워풀엑스","KONEX","일반기업부","898","39","4.54","980","980","800","24","21501","5754994640","6408680"
"368770","파이버프로","KOSDAQ","벤처기업부","3550","45","1.28","3615","3620","3475","343033","1217009755","116632498750","32854225"
"170790","파이오링크","KOSDAQ","우량기업부","10550","-70","-0.66","10620","10710","10460","26337","276858130","72334281500","6856330"
"049120","파인디앤씨","KOSDAQ","중견기업부","1170","0","0.00","1146","1206","1146","5710","6732874","40915107090","34970177"
"038950","파인디지털","KOSDAQ","중견기업부","4940","-5","-0.10","4920","5010","4870","10605","52287030","50441179100","10210765"
"441270","파인엠텍","KOSDAQ","중견기업부","8910","70","0.79","8850","8990","8650","245431","2164765030","328280369670","36844037"
"106240","파인테크닉스","KOSDAQ","우량기업부","1705","-18","-1.04","1716","1723","1681","35551","60423525","27148812185","15923057"
"131760","파인텍","KOSDAQ","중견기업부","927","-7","-0.75","934","939","927","60107","55952673","40261077441","43431583"
"065690","파커스","KOSDAQ","중견기업부","1466","-37","-2.46","1503","1503","1456","26548","39332399","20596319246","14049331"
"140860","파크시스템스","KOSDAQ","우량기업부","175900","-3300","-1.84","178000","179900","174000","17555","3104079400","1225312188100","6965959"
"091700","파트론","KOSDAQ GLOBAL","우량기업부","8080","80","1.00","8040","8090","7980","120645","967648500","476059169120","58918214"
"202960","판도라티비","KONEX","일반기업부","969","20","2.11","996","996","969","8","7779","11546198958","11915582"
"032800","판타지오","KOSDAQ","중견기업부","292","-4","-1.35","296","297","289","607265","177812159","34393305848","117785294"
"318010","팜스빌","KOSDAQ","중견기업부","8150","-10","-0.12","8170","8200","8080","4296","34913080","64624104700","7929338"
"036580","팜스코","KOSPI",,"3150","-5","-0.16","3170","3170","3100","53254","167077965","115693020450","36727943"
"027710","팜스토리","KOSDAQ","우량기업부","1681","14","0.84","1667","1708","1662","1229153","2071908639","187291304600","111416600"
"004720","팜젠사이언스","KOSPI",,"6090","-40","-0.65","6090","6430","6090","323414","2017155990","109635036210","18002469"
"225590","패션플랫폼","KOSDAQ","벤처기업부","1221","-2","-0.16","1216","1222","1213","41246","50256627","32523426573","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","754","17","2.31","736","765","727","663869","499491867","50092775668","66436042"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","3685","-130","-3.41","3855","3965","3635","279069","1040846660","102052670060","27694076"
"028670","팬오션","KOSPI",,"3610","15","0.42","3625","3670","3575","4574354","16540963895","1929795938320","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","6800","150","2.26","6710","6850","6580","9161","61015550","72607884000","10677630"
"271830","팸텍","KOSDAQ","벤처기업부","3505","-60","-1.68","3530","3620","3450","165425","579638570","101093376090","28842618"
"010820","퍼스텍","KOSPI",,"3410","5","0.15","3475","3520","3400","1509824","5215340060","166312308580","48771938"
"016800","퍼시스","KOSPI",,"30300","0","0.00","30300","30700","30150","1355","41020300","348450000000","11500000"
"263750","펄어비스","KOSDAQ GLOBAL","우량기업부","36200","-700","-1.90","36900","37100","35750","243896","8814499250","2325772351000","64247855"
"251970","펌텍코리아","KOSDAQ","우량기업부","23850","250","1.06","23600","24050","23550","26516","629078950","295740000000","12400000"
"001020","페이퍼코리아","KOSPI",,"950","-6","-0.63","930","974","930","46642","44738693","169084147350","177983313"
"327610","펨토바이오메드","KONEX","일반기업부","5060","-590","-10.44","5800","5800","5010","36016","183392220","42510436320","8401272"
"168360","펨트론","KOSDAQ","벤처기업부","9930","-70","-0.70","10180","10330","9900","225163","2275904160","105696330060","10644142"
"087010","펩트론","KOSDAQ","기술성장기업부","31000","-1350","-4.17","32000","32350","30450","768452","23877439550","639432443000","20626853"
"090080","평화산업","KOSPI",,"1308","-7","-0.53","1310","1320","1290","104408","136403385","71812154772","54902259"
