종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
083640,인콘,KOSDAQ,벤처기업부,535,1,0.19,527,575,527,1043254,575274308,41580387785,77720351
320000,윈텍,KOSDAQ,벤처기업부,2245,35,1.58,2190,2255,2170,81452,181538270,41530587260,18499148
219550,디와이디,KOSDAQ,중견기업부,794,-9,-1.12,790,804,790,161902,128973754,41515437330,52286445
039310,세중,KOSDAQ,투자주의환기종목(소속부없음),2285,20,0.88,2230,2380,2195,26643,59975345,41408009095,18121667
005820,원림,KOSPI,,18010,-40,-0.22,17780,18100,17730,1906,34229760,41386439700,2297970
054180,메디콕스,KOSDAQ,중견기업부,755,-28,-3.58,769,809,751,451331,349957480,41376026420,54802684
093240,형지엘리트,KOSPI,,1327,-18,-1.34,1345,1347,1313,98139,130204980,41342416946,31154798
060900,DGP,KOSDAQ,중견기업부,1636,-83,-4.83,1750,1750,1600,179481,301965866,41322462644,25258229
036480,대성미생물,KOSDAQ,중견기업부,10850,290,2.75,10510,11070,10510,117904,1276583310,41230000000,3800000
230980,비유테크놀러지,KOSDAQ,벤처기업부,484,-28,-5.47,513,513,481,2645237,1297639749,41208051368,85140602
001070,대한방직,KOSPI,,7770,-30,-0.38,7710,7820,7690,6168,47896220,41181000000,5300000
317240,TS트릴리온,KOSDAQ,벤처기업부,426,-2,-0.47,429,445,426,397247,171768427,41152718250,96602625
215790,이노인스트루먼트,KOSDAQ,벤처기업부,1021,-9,-0.87,1035,1045,1013,95096,97536079,41129095129,40283149
006570,대림통상,KOSPI,,2700,-120,-4.26,2820,2890,2620,15245,42023600,41107500000,15225000
258790,소프트캠프,KOSDAQ,벤처기업부,1628,138,9.26,1480,1628,1471,1668043,2718397095,40685810352,24991284
010400,우진아이엔에스,KOSPI,,5320,-140,-2.56,5320,5450,5290,5261,28061750,40549040000,7622000
290270,휴네시온,KOSDAQ,벤처기업부,4220,40,0.96,4150,4280,4085,80437,336801385,40544375840,9607672
246250,에스엘에스바이오,KOSDAQ,기술성장기업부,5280,-40,-0.75,5230,5390,5210,15627,82034110,40519263840,7674103
006125,SK디스커버리우,KOSPI,,29800,300,1.02,29900,29900,29250,2622,77582100,40481959000,1358455
002680,한탑,KOSDAQ,중견기업부,1344,15,1.13,1413,1480,1327,3447128,4810807489,40313034048,29994817
001810,무림SP,KOSDAQ,중견기업부,1820,40,2.25,1771,1820,1769,7944,14213606,40290250000,22137500
131760,파인텍,KOSDAQ,중견기업부,927,9,0.98,918,927,909,142234,129644086,40261077441,43431583
049120,파인디앤씨,KOSDAQ,중견기업부,1151,-16,-1.37,1167,1177,1116,129483,146632173,40250673727,34970177
003465,유화증권우,KOSPI,,2300,40,1.77,2260,2300,2230,103,232695,40195777500,17476425
008470,부스타,KOSDAQ,벤처기업부,4775,75,1.60,4665,4785,4665,3464,16430140,40132920000,8404800
290560,신시웨이,KOSDAQ,벤처기업부,11010,-20,-0.18,10970,11200,10700,77159,849993840,39986954760,3631876
089230,THE E&M,KOSDAQ,중견기업부,215,6,2.87,209,215,206,1114009,234729152,39916927090,185660126
000760,이화산업,KOSPI,,14250,-250,-1.72,14410,14510,14200,7365,105128520,39900000000,2800000
045340,토탈소프트,KOSDAQ,벤처기업부,4660,40,0.87,4620,4740,4620,17954,83767275,39880466400,8558040
031860,에스유홀딩스,KOSDAQ,중견기업부,305,-1,-0.33,307,313,302,1266798,387685062,39742572075,130303515
001140,국보,KOSPI,,3150,0,0.00,0,0,0,0,0,39657772350,12589769
045510,정원엔시스,KOSDAQ,중견기업부,1231,-38,-2.99,1250,1304,1205,153618,193508502,39649638452,32209292
331380,포커스에이치엔에스,KOSDAQ,벤처기업부,2080,-10,-0.48,2105,2125,2045,158129,329983345,39621050560,19048582
200580,메디쎄이,KONEX,일반기업부,10590,300,2.92,10290,10590,10290,301,3097590,39459176610,3726079
130500,GH신소재,KOSDAQ,중견기업부,2710,-5,-0.18,2650,2725,2640,18717,50201210,39417090920,14545052
163430,디피코,KONEX,일반기업부,4010,0,0.00,0,0,0,0,0,39416507530,9829553
060380,동양에스텍,KOSDAQ,우량기업부,1999,4,0.20,1995,2000,1982,17249,34344384,39380300000,19700000
115480,씨유메디칼,KOSDAQ,벤처기업부,815,10,1.24,805,823,797,109034,88240387,39303014770,48224558
016920,카스,KOSDAQ,중견기업부,1478,7,0.48,1458,1484,1458,23872,35169186,39157449164,26493538
302920,더콘텐츠온,KONEX,일반기업부,8600,0,0.00,8800,9890,8600,163,1517480,39150287400,4552359
013000,세우글로벌,KOSPI,,1362,-5,-0.37,1353,1366,1350,41947,56851299,39096252222,28705031
296640,이노룰스,KOSDAQ,벤처기업부,7550,200,2.72,7280,7600,7280,35382,263820810,39095802600,5178252
37550K,DL이앤씨우,KOSPI,,18460,-110,-0.59,18900,18910,18430,953,17709510,39022317100,2113885
075130,플랜티넷,KOSDAQ,벤처기업부,2345,45,1.96,2495,2570,2315,929502,2264662870,38979340400,16622320
045300,성우테크론,KOSDAQ,중견기업부,3910,65,1.69,3880,3945,3810,89757,348248250,38941973440,9959584
002820,SUN&L,KOSPI,,3085,-15,-0.48,3090,3175,2935,619616,1919973905,38895646065,12607989
001000,신라섬유,KOSDAQ,중견기업부,1601,-30,-1.84,1631,1631,1571,75372,120659904,38868341540,24277540
187790,나노,KOSDAQ,벤처기업부,1258,6,0.48,1252,1277,1245,103832,131066339,38797764140,30840830
024070,WISCOM,KOSPI,,2530,20,0.80,2500,2585,2500,11350,28781235,38775888140,15326438
043590,웰킵스하이텍,KOSDAQ,중견기업부,1064,0,0.00,0,0,0,0,0,38476208400,36161850
095910,에스에너지,KOSDAQ,중견기업부,1971,20,1.03,1925,1994,1925,76747,150912497,38443375413,19504503
071850,캐스텍코리아,KOSDAQ,중견기업부,2320,-20,-0.85,2270,2390,2265,6535,15354420,38440516160,16569188
002690,동일제강,KOSPI,,1888,-8,-0.42,1895,1909,1882,9524,18057664,38327079680,20300360
005030,부산주공,KOSPI,,486,0,0.00,0,0,0,0,0,38288532168,78782988
050120,ES큐브,KOSDAQ,벤처기업부,2815,-15,-0.53,2830,2830,2745,22612,63088770,38182902090,13564086
252500,세화피앤씨,KOSDAQ,중견기업부,918,15,1.66,903,922,900,70254,64096460,38084506020,41486390
215480,토박스코리아,KOSDAQ,중견기업부,3940,105,2.74,4105,4180,3840,233218,937511330,37882930580,9614957
035460,기산텔레콤,KOSDAQ,벤처기업부,2590,40,1.57,2550,2625,2540,42185,109198615,37755310600,14577340
190650,코리아에셋투자증권,KOSDAQ,우량기업부,5910,-30,-0.51,5930,5970,5800,3907,23032340,37753080000,6388000
009140,경인전자,KOSPI,,23950,-1350,-5.34,25400,25800,23950,104522,2577339450,37620588150,1570797
001420,태원물산,KOSPI,,4940,90,1.86,4850,4995,4780,1579,7741175,37544000000,7600000
093380,풍강,KOSDAQ,중견기업부,3800,-5,-0.13,3795,3800,3730,17669,66756225,37541389400,9879313
044480,블레이드 Ent,KOSDAQ,중견기업부,1101,-9,-0.81,1110,1120,1093,24694,27379699,37535228142,34091942
303360,프로티아,KOSDAQ,기술성장기업부,2915,75,2.64,2805,2935,2805,14283,41268685,37529794225,12874715
048470,대동스틸,KOSDAQ,우량기업부,3735,-30,-0.80,3755,3890,3705,140152,529164315,37350000000,10000000
352940,인바이오,KOSDAQ,벤처기업부,3425,145,4.42,3240,3480,3240,53746,181269460,37221975250,10867730
017000,신원종합개발,KOSDAQ,중견기업부,3190,85,2.74,3090,3190,2995,39148,121399780,37221006130,11668027
014100,메디앙스,KOSDAQ,투자주의환기종목(소속부없음),3150,55,1.78,3330,3460,3070,153515,502186795,37170000000,11800000
012620,원일특강,KOSDAQ,우량기업부,8440,-60,-0.71,8420,8470,8380,2780,23414980,37136000000,4400000
080720,한국유니온제약,KOSDAQ,벤처기업부,4690,-15,-0.32,4605,4690,4600,19119,88437170,37096164700,7909630
419700,이브이파킹서비스,KONEX,일반기업부,2280,-400,-14.93,2690,2690,2280,63524,153430445,37087998480,16266666
079970,투비소프트,KOSDAQ,벤처기업부,471,-22,-4.46,494,499,469,663634,320913123,36975856413,78505003
148250,알엔투테크놀로지,KOSDAQ,벤처기업부,4985,145,3.00,4820,4990,4775,8277,40259190,36845062210,7391186
092600,앤씨앤,KOSDAQ,벤처기업부,1466,25,1.73,1441,1499,1427,57992,84639419,36772435922,25083517
003680,한성기업,KOSPI,,5920,100,1.72,5810,5940,5640,26710,155004020,36760328800,6209515
019490,하이트론,KOSPI,,1329,7,0.53,1395,1395,1300,29033,38068912,36695316696,27611224
065570,삼영이엔씨,KOSDAQ,벤처기업부,2970,-160,-5.11,3130,3155,2970,163183,495094145,36599298120,12322996
091970,나노캠텍,KOSDAQ,중견기업부,977,-22,-2.20,956,999,956,32427,31735950,36556890661,37417493
043090,엑서지21,KOSDAQ,투자주의환기종목(소속부없음),527,-8,-1.50,535,539,516,94181,49465022,36429303978,69125814
111870,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0.00,0,0,0,0,0,36424038420,12263986
104040,대성파인텍,KOSDAQ,벤처기업부,1163,-3,-0.26,1147,1166,1147,52406,60573572,36403389803,31301281
084870,TBH글로벌,KOSPI,,1745,25,1.45,1698,1750,1698,10578,18127234,36395149155,20856819
317530,캐리소프트,KOSDAQ,기술성장기업부,5220,365,7.52,5150,5550,5000,295494,1571353740,36389643120,6971196
237750,피앤씨테크,KOSDAQ,벤처기업부,5600,40,0.72,5490,5680,5490,26804,149641300,36380960000,6496600
002880,대유에이텍,KOSPI,,939,-12,-1.26,947,950,935,194251,183091740,36367750761,38730299
131180,딜리,KOSDAQ,벤처기업부,1238,5,0.41,1231,1251,1215,25454,31329178,36335300000,29350000
084670,동양고속,KOSPI,,12540,-10,-0.08,12490,12570,12490,913,11426790,36310435260,2895569
086060,진바이오텍,KOSDAQ,중견기업부,4210,5,0.12,4190,4250,4130,60769,254982015,36250571270,8610587
050760,에스폴리텍,KOSDAQ,중견기업부,2215,45,2.07,2195,2235,2170,79968,175816680,36181311770,16334678
002070,비비안,KOSPI,,1214,-9,-0.74,1223,1223,1212,79601,96865031,36169903860,29793990
076610,해성옵틱스,KOSDAQ,중견기업부,1421,-59,-3.99,1441,1480,1421,103994,149861057,36168994358,25453198
318160,셀바이오휴먼텍,KOSDAQ,벤처기업부,3900,-5,-0.13,3860,3985,3860,17068,66779675,36117513900,9260901
101400,엔시트론,KOSDAQ,중견기업부,610,-3,-0.49,611,622,605,107708,65604110,36103596640,59186224
026040,제이에스티나,KOSDAQ,중견기업부,2180,55,2.59,2100,2180,2085,23457,49990195,35978262200,16503790
208350,지란지교시큐리티,KOSDAQ,벤처기업부,4070,-5,-0.12,4075,4145,4015,13612,55181470,35972894430,8838549
002420,세기상사,KOSPI,,6460,60,0.94,6330,6460,6310,2620,16844810,35910158080,5558848
452980,신한제11호스팩,KOSDAQ,SPAC(소속부없음),1896,0,0.00,1906,1906,1887,77936,147737749,35843880000,18905000
331920,셀레믹스,KOSDAQ,기술성장기업부,4375,85,1.98,4290,4535,4230,25504,112266010,35718147500,8164148
310870,디와이씨,KOSDAQ,벤처기업부,1726,3,0.17,1711,1740,1700,40650,69929612,35706229746,20687271
113810,디젠스,KOSDAQ,중견기업부,1093,16,1.49,1077,1094,1044,144152,155451058,35662459743,32628051
083470,이엠앤아이,KOSDAQ,중견기업부,1670,9,0.54,1641,1694,1641,94142,157791817,35638349430,21340329
117670,알파홀딩스,KOSDAQ,투자주의환기종목(소속부없음),945,0,0.00,0,0,0,0,0,35605449180,37677724
080470,성창오토텍,KOSDAQ,중견기업부,4870,-5,-0.10,4875,4935,4850,4911,23942825,35551000000,7300000
900340,윙입푸드,KOSDAQ,외국기업(소속부없음),741,0,0.00,741,746,739,109826,81527330,35548310148,47973428
000950,전방,KOSPI,,21050,-150,-0.71,21100,21300,20600,1504,31430150,35364000000,1680000
456190,큐라켐,KONEX,일반기업부,20150,0,0.00,0,0,0,0,0,35348862900,1754286
079000,와토스코리아,KOSDAQ,중견기업부,4900,0,0.00,4910,4940,4855,5431,26512835,35280000000,7200000
014910,성문전자,KOSPI,,1566,36,2.35,1530,1588,1527,252184,394144781,35173902510,22460985
008775,호텔신라우,KOSPI,,46650,0,0.00,47100,47100,46300,982,45713700,35075155350,751879
311960,에이아이더뉴트리진,KONEX,일반기업부,11440,300,2.69,11140,11500,10990,238,2655610,35036876160,3062664
065170,비엘팜텍,KOSDAQ,중견기업부,393,0,0.00,395,396,388,163263,63805678,34965429687,88970559
344860,이노진,KOSDAQ,기술성장기업부,2905,-65,-2.19,3205,3530,2880,4049457,13295867635,34947150000,12030000
018620,우진비앤지,KOSDAQ,중견기업부,1206,12,1.01,1194,1241,1194,208379,254132990,34840487358,28889293
015020,이스타코,KOSPI,,812,7,0.87,805,812,760,264693,205994599,34795499200,42851600
032800,판타지오,KOSDAQ,중견기업부,294,2,0.68,292,296,290,211671,62186397,34628876436,117785294
000040,KR모터스,KOSPI,,360,13,3.75,348,361,341,303167,106300570,34609847400,96138465
082660,코스나인,KOSDAQ,중견기업부,399,2,0.50,394,403,393,546155,216825498,34561726731,86620869
048830,엔피케이,KOSDAQ,중견기업부,1835,24,1.33,1792,1838,1790,34206,62041539,34358398705,18723923
081580,성우전자,KOSDAQ,중견기업부,2215,15,0.68,2175,2230,2175,27672,60841295,34350536745,15508143
033050,제이엠아이,KOSDAQ,벤처기업부,1054,-9,-0.85,1057,1070,1039,129829,136434005,34338626468,32579342
439250,삼성스팩7호,KOSDAQ,SPAC(소속부없음),9790,10,0.10,9770,9820,9760,11539,112654710,34284580000,3502000
402420,켈스,KONEX,일반기업부,15390,-110,-0.71,14500,15390,13180,106,1508770,34266450600,2226540
049470,SGA,KOSDAQ,중견기업부,582,-2,-0.34,582,584,562,117165,66969027,34257828918,58862249
333050,모코엠시스,KOSDAQ,벤처기업부,1446,39,2.77,1396,1488,1393,347629,504376236,34055518164,23551534
336040,타스컴,KONEX,일반기업부,8100,-290,-3.46,8390,8390,8100,3980,32533190,34053250500,4204105
079190,케스피온,KOSDAQ,벤처기업부,886,-9,-1.01,895,912,886,46101,41278700,33982985404,38355514
038340,MIT,KOSDAQ,투자주의환기종목(소속부없음),1283,0,0.00,0,0,0,0,0,33979354334,26484298
067730,로지시스,KOSDAQ,중견기업부,3500,10,0.29,3455,3500,3395,30275,104613005,33858727000,9673922
009310,참엔지니어링,KOSPI,,398,-1,-0.25,397,401,397,36862,14675507,33777232762,84867419
130740,티피씨글로벌,KOSDAQ,중견기업부,2995,25,0.84,2970,3055,2960,85740,258561955,33773653605,11276679
365900,브이씨,KOSDAQ,벤처기업부,4620,-95,-2.01,4670,4980,4500,25691,120164640,33773586000,7310300
032080,아즈텍WB,KOSDAQ,벤처기업부,1571,-1,-0.06,1560,1573,1560,17869,28052073,33762406559,21491029
044380,주연테크,KOSPI,,570,3,0.53,567,582,566,74544,42657585,33743569080,59199244
035200,프럼파스트,KOSDAQ,벤처기업부,3460,65,1.91,3395,3510,3365,25370,86827850,33667841400,9730590
012210,삼미금속,KONEX,일반기업부,943,-2,-0.21,943,943,943,28,26404,33570691555,35599885
085810,알티캐스트,KOSDAQ,중견기업부,1130,9,0.80,1106,1132,1101,19159,21376042,33544918970,29685769
343090,HLB사이언스,KONEX,일반기업부,2055,0,0.00,2205,2205,1999,5172,10661288,33540405075,16321365
091340,S&K폴리텍,KOSDAQ,중견기업부,2865,-15,-0.52,2850,2935,2850,34939,101142185,33531160665,11703721
154040,다산솔루에타,KOSDAQ,중견기업부,1868,3,0.16,1855,1881,1837,42236,78735325,33530775592,17950094
258830,세종메디칼,KOSDAQ,벤처기업부,604,-177,-22.66,776,776,603,23737678,15248912281,33440908168,55365742
007120,미래아이앤지,KOSPI,,1196,1,0.08,1195,1210,1160,30189,35960979,33348766464,27883584
060260,뉴보텍,KOSDAQ,벤처기업부,800,-3,-0.37,800,813,795,49068,39289284,33248036000,41560045
154030,아시아종묘,KOSDAQ,벤처기업부,2985,5,0.17,2980,2985,2955,19146,56960280,33195704415,11120839
900120,씨엑스아이,KOSDAQ,외국기업(소속부없음),115,2,1.77,113,118,112,1295924,150060468,33146699090,288232166
043710,서울리거,KOSDAQ,중견기업부,660,1,0.15,659,671,648,50965,33636411,33131260800,50198880
020400,대동금속,KOSDAQ,중견기업부,10380,-120,-1.14,10500,10800,9950,110601,1151423620,33103543080,3189166
019685,대교우B,KOSPI,,1697,82,5.08,1680,1950,1650,1510922,2710606080,32967602030,19426990
030720,동원수산,KOSPI,,7070,30,0.43,7030,7170,7030,25396,180180360,32902401350,4653805
016670,디모아,KOSDAQ,중견기업부,322,-75,-18.89,392,422,292,29500335,9780575112,32798283728,101858024
006380,카프로,KOSPI,,818,22,2.76,796,818,787,123623,99080541,32720000000,40000000
191600,블루탑,KONEX,일반기업부,11480,-10,-0.09,0,0,0,0,0,32718000000,2850000
011090,에넥스,KOSPI,,544,6,1.12,538,547,537,30126,16293981,32635452704,59991641
290690,소룩스,KOSDAQ,벤처기업부,3335,-45,-1.33,3375,3900,3080,5515270,19429348925,32569776750,9766050
058530,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0.00,0,0,0,0,0,32527053360,20078428
063760,이엘피,KOSDAQ,벤처기업부,3485,15,0.43,3440,3520,3425,52044,181013270,32498078050,9325130
299910,베스파,KOSDAQ,투자주의환기종목(소속부없음),6880,0,0.00,0,0,0,0,0,32483121920,4721384
044780,에이치케이,KOSDAQ,벤처기업부,1754,0,0.00,1737,1762,1737,35126,61513598,32459150398,18505787
032280,삼일,KOSDAQ,중견기업부,1991,-9,-0.45,2000,2035,1962,63373,126385381,32281257690,16213590
003475,유안타증권우,KOSPI,,2495,20,0.81,2445,2495,2445,2084,5130805,32215968940,12912212
025870,신라에스지,KOSDAQ,중견기업부,8030,140,1.77,7890,8030,7790,10257,80975180,32120000000,4000000
426550,IBKS제19호스팩,KOSDAQ,SPAC(소속부없음),6300,590,10.33,5770,6400,5620,745354,4523009350,32004000000,5080000
019570,리더스 기술투자,KOSDAQ,중견기업부,605,-5,-0.82,612,628,597,197927,120607187,31744374200,52470040
224060,더코디,KOSDAQ,투자주의환기종목(소속부없음),6660,-150,-2.20,6740,6850,6650,4572,30871100,31624330680,4748398
403360,라피치,KONEX,일반기업부,10870,70,0.65,10870,10870,10870,1,10870,31566480000,2904000
053060,세동,KOSDAQ,중견기업부,1776,4,0.23,1763,1778,1751,109828,194124227,31359576144,17657419
133820,화인베스틸,KOSPI,,1046,-2,-0.19,1048,1058,1029,34826,36343519,31294351428,29918118
225590,패션플랫폼,KOSDAQ,벤처기업부,1168,13,1.13,1143,1169,1142,74030,85776217,31111680784,26636713
008290,원풍물산,KOSDAQ,중견기업부,760,3,0.40,757,760,752,76093,57642886,30927196040,40693679
179530,애드바이오텍,KOSDAQ,기술성장기업부,3380,-65,-1.89,3385,3600,3315,97251,332345840,30894700720,9140444
424760,벨로크,KOSDAQ,벤처기업부,1580,1,0.06,1560,1595,1560,19943,31453824,30683603160,19420002
084440,유비온,KOSDAQ,기술성장기업부,1550,50,3.33,1505,1588,1502,127439,197699006,30554840000,19712800
073190,듀오백,KOSDAQ,중견기업부,2550,-100,-3.77,2605,2640,2525,52140,134125960,30518502000,11968040
058450,엔터파트너즈,KOSDAQ,중견기업부,2915,85,3.00,2830,2935,2800,38706,109547055,30405050335,10430549
347700,라이프시맨틱스,KOSDAQ,기술성장기업부,1939,-11,-0.56,1937,1985,1919,150137,292106631,30373484890,15664510
099410,동방선기,KOSDAQ,중견기업부,2240,5,0.22,2235,2275,2185,20242,45108730,30331844480,13541002
001465,BYC우,KOSPI,,140200,0,0.00,140200,140200,140200,4,560800,30196977000,215385
065150,대산F&B,KOSDAQ,투자주의환기종목(소속부없음),241,-4,-1.63,243,247,241,111638,27213996,30193059605,125282405
019660,글로본,KOSDAQ,중견기업부,867,12,1.40,840,883,800,110022,93805551,30163576782,34790746
206950,볼빅,KONEX,일반기업부,2135,0,0.00,0,0,0,0,0,30054960775,14077265
308100,까스텔바작,KOSDAQ,중견기업부,4530,35,0.78,4495,4535,4400,14647,65320070,30010040490,6624733
025890,한국주강,KOSPI,,2650,-45,-1.67,2675,2675,2650,32359,85943435,29969536350,11309259
079650,서산,KOSDAQ,중견기업부,1496,-12,-0.80,1508,1508,1496,8720,13107425,29920000000,20000000
068940,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0.00,0,0,0,0,0,29766744466,38260597
001210,금호전기,KOSPI,,796,-11,-1.36,801,807,774,56323,44761094,29486238348,37043013
33637K,솔루스첨단소재1우,KOSPI,,3470,55,1.61,3495,3760,3440,408884,1468350205,29339609930,8455219
33626L,두산퓨얼셀2우B,KOSPI,,9820,-100,-1.01,9920,9920,9810,504,4970980,29325466000,2986300
152550,한국ANKOR유전,KOSPI,,417,6,1.46,419,428,405,13450794,5599026199,29198340000,70020000
138360,협진,KOSDAQ,중견기업부,843,-5,-0.59,848,870,839,77405,65888880,29177902512,34611984
076340,관악산업,KONEX,일반기업부,5970,280,4.92,6460,6460,5970,2,12430,29082616200,4871460
900070,글로벌에스엠,KOSDAQ,외국기업(소속부없음),540,0,0.00,521,545,519,132724,70256852,29021742720,53743968
038530,케이바이오,KOSDAQ,중견기업부,250,0,0.00,253,255,247,427896,107152912,28928586750,115714347
451700,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2015,5,0.25,2005,2015,1997,38205,76605681,28915250000,14350000
054220,비츠로시스,KOSDAQ,벤처기업부,585,17,2.99,568,604,560,256021,149663064,28758950415,49160599
027040,서울전자통신,KOSDAQ,중견기업부,413,2,0.49,405,414,392,71780,28841960,28740193811,69588847
084695,대상홀딩스우,KOSPI,,31450,-150,-0.47,33400,35600,29600,310981,10097206350,28729008900,913482
225430,케이엠제약,KOSDAQ,벤처기업부,1023,1,0.10,1022,1085,1017,198030,206595536,28528452150,27887050
054940,엑사이엔씨,KOSDAQ,중견기업부,855,0,0.00,846,859,844,97726,83087058,28363383540,33173548
023790,동일철강,KOSDAQ,중견기업부,1437,59,4.28,1325,1455,1325,80552,113738029,28327102479,19712667
002870,신풍,KOSPI,,809,12,1.51,801,831,793,179850,145438502,28281588300,34958700
00499K,롯데지주우,KOSPI,,35000,0,0.00,34950,35000,34950,75,2624850,28196105000,805603
279060,이노벡스,KONEX,일반기업부,3100,115,3.85,2985,3100,2985,1516,4527100,28132735600,9075076
039740,한국정보공학,KOSDAQ,중견기업부,3505,-95,-2.64,3580,3600,3465,24268,85727555,28104481485,8018397
054410,케이피티유,KOSDAQ,벤처기업부,4905,-30,-0.61,4895,4950,4895,9308,45866960,28088207820,5726444
086220,비엘헬스케어,KONEX,일반기업부,2655,-195,-6.84,2800,2800,2650,805,2140080,28073611575,10573865
311060,엘에이티,KONEX,일반기업부,8220,20,0.24,8250,8250,8000,60,481130,28030750740,3410067
900300,오가닉티코스메틱,KOSDAQ,투자주의환기종목(소속부없음),114,0,0.00,112,117,111,2299753,260936331,27960036834,245263481
003495,대한항공우,KOSPI,,25150,-100,-0.40,25400,25400,25000,2242,56529750,27936469100,1110794
275630,에스에스알,KOSDAQ,벤처기업부,4615,-55,-1.18,4560,4615,4530,12569,57720510,27773019235,6017989
060480,국일신동,KOSDAQ,중견기업부,2495,25,1.01,2465,2520,2465,22492,55897430,27669550000,11090000
079950,인베니아,KOSDAQ,중견기업부,1191,-1,-0.08,1151,1198,1151,43926,51636118,27631200000,23200000
361670,삼영에스앤씨,KOSDAQ,기술성장기업부,4875,5,0.10,4835,4885,4800,7573,36847290,27629832750,5667658
427950,하나금융23호스팩,KOSDAQ,SPAC(소속부없음),5700,0,0.00,0,0,0,0,0,27531000000,4830000
072520,제넨바이오,KOSDAQ,투자주의환기종목(소속부없음),480,-13,-2.64,492,515,451,599743,287250977,27438333120,57163194
188260,세니젠,KOSDAQ,기술성장기업부,4050,20,0.50,4050,4110,3940,48076,192567350,27346968900,6752338
219750,지티지웰니스,KOSDAQ,관리종목(소속부없음),2850,0,0.00,0,0,0,0,0,27234072750,9555815
149010,아이케이세미콘,KONEX,일반기업부,8660,-80,-0.92,8660,8660,8660,1,8660,27019200000,3120000
106240,파인테크닉스,KOSDAQ,우량기업부,1693,88,5.48,1605,1693,1605,79965,130068784,26957735501,15923057
169670,코스텍시스템,KONEX,일반기업부,9350,-150,-1.58,9500,9500,9120,1147,10693600,26819549350,2868401
073540,에프알텍,KOSDAQ,벤처기업부,2350,10,0.43,2300,2370,2295,34591,80994015,26790000000,11400000
043200,파루,KOSDAQ,벤처기업부,637,-8,-1.24,640,645,631,57782,36877798,26629348655,41804315
227100,에이치앤비디자인,KOSDAQ,중견기업부,2095,-250,-10.66,2345,2355,2060,475375,1035668045,26578347390,12686562
257990,나우코스,KONEX,일반기업부,4500,-150,-3.23,4720,4775,4500,1829,8230995,26477514000,5883892
035290,골드앤에스,KOSDAQ,중견기업부,570,-2,-0.35,572,575,565,138867,79089849,26476821480,46450564
017250,인터엠,KOSDAQ,중견기업부,1257,15,1.21,1242,1258,1237,43335,53871121,26454152019,21045467
900260,로스웰,KOSDAQ,외국기업(소속부없음),733,1,0.14,732,740,721,25994,19024118,26410934104,36031288
070590,한솔인티큐브,KOSDAQ,중견기업부,1900,65,3.54,1835,1900,1820,90045,167688045,26371089900,13879521
900270,헝셩그룹,KOSDAQ,외국기업(소속부없음),210,7,3.45,203,237,203,12498710,2758031340,26362367640,125535084
233250,메디안디노스틱,KONEX,일반기업부,15000,0,0.00,0,0,0,0,0,26198010000,1746534
043100,솔고바이오,KOSDAQ,벤처기업부,394,5,1.29,393,398,388,196821,77074170,26153407952,66379208
223310,커머스마이너,KOSDAQ,중견기업부,1662,-18,-1.07,1662,1680,1651,26830,44696921,26143876602,15730371
001770,SHD,KOSPI,,21500,500,2.38,20800,21800,20750,3135,66135600,26119877000,1214878
377460,위니아에이드,KOSDAQ,관리종목(소속부없음),1691,0,0.00,0,0,0,0,0,26030247855,15393405
043360,디지아이,KOSDAQ,벤처기업부,2885,5,0.17,2835,2885,2810,2656,7589175,25965000000,9000000
098660,에스티오,KOSDAQ,중견기업부,2065,-25,-1.20,2075,2120,2065,24204,50512860,25814515440,12500976
103230,에스앤더블류,KOSDAQ,중견기업부,3565,40,1.13,3505,3585,3450,59992,211052480,25668000000,7200000
004365,세방우,KOSPI,,6950,90,1.31,6860,6950,6720,4249,29016530,25640287500,3689250
196700,웹스,KOSDAQ,벤처기업부,1785,-5,-0.28,1775,1790,1755,29370,52241564,25639997040,14364144
001685,대상우,KOSPI,,18700,-240,-1.27,19500,20250,18500,64917,1251863210,25623170100,1370223
322970,무진메디,KONEX,일반기업부,2555,-90,-3.40,2625,2625,2430,442,1099320,25574482010,10009582
215380,우정바이오,KOSDAQ,벤처기업부,1972,-48,-2.38,2005,2005,1958,29259,57785824,25552211692,12957511
005110,한창,KOSPI,,1371,48,3.63,1294,1371,1290,71193,94105598,25509383997,18606407
069140,누리플랜,KOSDAQ,벤처기업부,1945,-5,-0.26,1950,1984,1921,156234,304152006,25484835135,13102743
066430,와이오엠,KOSDAQ,중견기업부,648,-12,-1.82,645,700,643,194632,127374554,25371452448,39153476
123330,제닉,KOSDAQ,벤처기업부,3620,-20,-0.55,3605,3620,3550,7479,26853100,25340000000,7000000
101680,한국정밀기계,KOSDAQ,중견기업부,3015,0,0.00,3015,3175,3000,71663,220679505,25338060000,8404000
208860,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0.00,0,0,0,0,0,25233717915,11443863
025620,제이준코스메틱,KOSPI,,5620,160,2.93,5470,5650,5460,8830,49253540,25204834520,4484846
